census,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,tot,population
170312508002002,6065.0,6026.0,3935.0,2311.0,1796.0,558.0,435.0,360.0,307.0,643.0,1753.0,4287.0,28476.0,71.0
170315609006015,3457.0,2790.0,2458.0,1348.0,637.0,322.0,299.0,249.0,256.0,362.0,972.0,2242.0,15392.0,43.0
170315611005015,4468.0,4207.0,3287.0,1769.0,1042.0,562.0,486.0,448.0,405.0,613.0,1393.0,3621.0,22301.0,65.0
170314004001016,2734.0,4711.0,4765.0,1958.0,1279.0,684.0,529.0,283.0,563.0,615.0,1798.0,3061.0,22980.0,112.0
170316104001011,3871.0,2649.0,2479.0,1497.0,1047.0,543.0,467.0,385.0,417.0,448.0,848.0,1731.0,16382.0,137.0
170311403021003,10810.0,8908.0,8470.0,5019.0,3597.0,1551.0,1200.0,798.0,885.0,1231.0,2815.0,6170.0,51454.0,163.0
170315907002016,6216.0,5424.0,5940.0,2867.0,1677.0,1027.0,656.0,572.0,620.0,611.0,1181.0,3844.0,30635.0,95.0
170315305011037,5680.0,5581.0,4248.0,3161.0,1348.0,283.0,214.0,200.0,209.0,589.0,1450.0,4803.0,27766.0,48.0
170314913001014,5680.0,5485.0,3554.0,2217.0,1261.0,668.0,400.0,440.0,393.0,937.0,1825.0,4992.0,27852.0,73.0
170316810004004,1002.0,1005.0,589.0,279.0,139.0,98.0,99.0,77.0,85.0,131.0,336.0,1213.0,5053.0,5.0
170315603001016,4904.0,3963.0,3437.0,1857.0,987.0,615.0,546.0,509.0,526.0,601.0,1186.0,3012.0,22143.0,77.0
170317203003016,5339.0,4100.0,3686.0,1878.0,1224.0,633.0,327.0,330.0,312.0,487.0,1276.0,3179.0,22771.0,38.0
170317004013023,4201.0,2998.0,3009.0,1470.0,486.0,337.0,230.0,259.0,217.0,258.0,409.0,1360.0,15234.0,34.0
170312414004016,1387.0,1345.0,1130.0,644.0,255.0,286.0,123.0,246.0,131.0,239.0,218.0,1103.0,7107.0,47.0
170310624001020,5521.0,5511.0,4257.0,2305.0,1097.0,911.0,538.0,428.0,520.0,549.0,1135.0,3365.0,26137.0,85.0
170318367002014,1576.0,88.0,1216.0,280.0,203.0,155.0,144.0,147.0,115.0,173.0,456.0,876.0,5429.0,121.0
170311105022017,6929.0,5809.0,3995.0,2269.0,1291.0,670.0,622.0,547.0,590.0,1164.0,2465.0,6083.0,32434.0,123.0
170316504005014,3327.0,3416.0,1970.0,1149.0,639.0,508.0,449.0,460.0,487.0,569.0,1145.0,3275.0,17394.0,56.0
170316403002002,4919.0,4770.0,3295.0,1715.0,1175.0,707.0,476.0,497.0,437.0,492.0,1328.0,3769.0,23580.0,88.0
170314206002015,9497.0,8276.0,7419.0,3187.0,2327.0,538.0,1158.0,687.0,1019.0,1603.0,524.0,1231.0,37466.0,95.0
170317114001019,4861.0,4085.0,2983.0,1427.0,1149.0,350.0,315.0,270.0,304.0,666.0,1654.0,4384.0,22448.0,46.0
170312514002002,4926.0,4291.0,3667.0,1820.0,5706.0,596.0,328.0,328.0,315.0,439.0,1197.0,4353.0,27966.0,77.0
170315202002023,4600.0,4041.0,4059.0,2038.0,1201.0,824.0,476.0,428.0,530.0,446.0,1014.0,2892.0,22549.0,57.0
170315602003002,5156.0,4327.0,3380.0,1686.0,934.0,524.0,493.0,372.0,350.0,532.0,1320.0,3271.0,22345.0,62.0
170316713001007,3492.0,3090.0,2952.0,2021.0,856.0,623.0,368.0,322.0,253.0,278.0,789.0,1917.0,16961.0,73.0
170311003001002,2531.0,1963.0,1653.0,892.0,479.0,247.0,165.0,147.0,142.0,197.0,560.0,1389.0,10365.0,22.0
170316809004015,607.0,553.0,417.0,163.0,121.0,43.0,54.0,39.0,54.0,58.0,336.0,731.0,3176.0,30.0
170318318005027,719.0,540.0,424.0,251.0,148.0,66.0,40.0,33.0,33.0,62.0,162.0,417.0,2895.0,5.0
170317004013021,4292.0,3675.0,3483.0,2146.0,969.0,623.0,398.0,397.0,362.0,499.0,772.0,2232.0,19848.0,48.0
170310309004005,3520.0,3276.0,1936.0,793.0,648.0,519.0,495.0,498.0,542.0,579.0,1320.0,4022.0,18148.0,53.0
170318414002010,1475.0,1258.0,1120.0,550.0,253.0,138.0,57.0,41.0,43.0,80.0,230.0,720.0,5965.0,61.0
170311508003000,1540.0,1342.0,871.0,276.0,147.0,80.0,68.0,56.0,56.0,84.0,281.0,1401.0,6202.0,10.0
170313017011005,6381.0,5505.0,5222.0,2923.0,1384.0,750.0,546.0,528.0,513.0,639.0,935.0,2919.0,28245.0,99.0
170318326001001,8622.0,7940.0,4770.0,2289.0,1687.0,680.0,772.0,710.0,685.0,1048.0,2562.0,8089.0,39854.0,138.0
170313018032019,3862.0,3057.0,2633.0,1665.0,690.0,467.0,304.0,275.0,258.0,324.0,614.0,2021.0,16170.0,65.0
170315603001021,3703.0,2986.0,2587.0,1504.0,809.0,437.0,351.0,311.0,297.0,426.0,1002.0,2453.0,16866.0,48.0
170317404001023,1779.0,1564.0,1287.0,613.0,385.0,205.0,146.0,139.0,145.0,192.0,498.0,1247.0,8200.0,43.0
170316720003013,4804.0,4452.0,4524.0,3044.0,1515.0,892.0,587.0,567.0,558.0,524.0,971.0,2798.0,25236.0,80.0
170312309002008,3623.0,3370.0,2191.0,1154.0,673.0,398.0,252.0,411.0,300.0,524.0,1306.0,3538.0,17740.0,79.0
170318310002016,2095.0,2095.0,1463.0,582.0,385.0,184.0,163.0,158.0,200.0,283.0,745.0,2274.0,10627.0,25.0
170312402001019,1913.0,1843.0,1218.0,558.0,403.0,229.0,210.0,184.0,200.0,253.0,678.0,1942.0,9631.0,33.0
170310312003000,8584.0,7199.0,5001.0,2159.0,1306.0,837.0,792.0,747.0,852.0,1363.0,2812.0,6654.0,38306.0,101.0
170310717001001,4641.0,4092.0,2690.0,1299.0,825.0,399.0,400.0,378.0,428.0,559.0,1281.0,4387.0,21379.0,57.0
170314313022013,11550.0,12526.0,8084.0,6837.0,3398.0,1520.0,1431.0,1183.0,1493.0,2126.0,4865.0,10189.0,65202.0,161.0
170318331002014,7007.0,5742.0,5255.0,2760.0,2568.0,1324.0,1549.0,1347.0,1630.0,2041.0,2886.0,7951.0,42060.0,344.0
170311608005019,7946.0,6833.0,4809.0,1952.0,1019.0,239.0,211.0,40.0,292.0,950.0,3348.0,7684.0,35323.0,1.0
170310814033005,57818.0,46907.0,38363.0,16599.0,10160.0,8195.0,8965.0,8355.0,9382.0,18190.0,26993.0,51170.0,301097.0,462.0
170310710002010,4392.0,4218.0,2602.0,1214.0,839.0,327.0,346.0,284.0,396.0,511.0,1325.0,4228.0,20682.0,82.0
170310505002024,1870.0,1500.0,1143.0,733.0,523.0,216.0,104.0,91.0,108.0,157.0,456.0,1114.0,8015.0,26.0
170312205003005,5984.0,6445.0,6307.0,3742.0,2809.0,1641.0,3123.0,2359.0,2213.0,2735.0,2682.0,4320.0,44360.0,48.0
170311801001013,3158.0,2820.0,2110.0,1058.0,680.0,333.0,309.0,275.0,280.0,360.0,1001.0,2954.0,15338.0,40.0
170318344001002,13453.0,10701.0,10227.0,5365.0,3665.0,1760.0,887.0,883.0,862.0,1634.0,3836.0,8608.0,61881.0,160.0
170311613001000,3181.0,3249.0,2208.0,984.0,1169.0,1173.0,1163.0,1013.0,1007.0,1246.0,2044.0,4369.0,22806.0,23.0
170318306003003,14662.0,11671.0,8967.0,5082.0,3337.0,1206.0,1186.0,958.0,1182.0,1565.0,4490.0,11372.0,65678.0,225.0
170311001002048,5733.0,4768.0,4019.0,1605.0,743.0,395.0,244.0,193.0,171.0,625.0,2401.0,4530.0,25427.0,18.0
170311608003006,7040.0,6595.0,5920.0,2924.0,1605.0,1096.0,639.0,542.0,611.0,705.0,1388.0,4408.0,33473.0,87.0
170310632006000,78099.0,76137.0,56113.0,28481.0,21422.0,12343.0,17352.0,11290.0,12080.0,21015.0,38913.0,85456.0,458701.0,773.0
170310804001004,4958.0,4791.0,3143.0,1819.0,1101.0,677.0,538.0,568.0,504.0,720.0,1391.0,4115.0,24325.0,95.0
170312922001005,7704.0,6537.0,6190.0,3653.0,1922.0,1036.0,511.0,402.0,437.0,565.0,1467.0,3742.0,34166.0,96.0
170312518001006,9035.0,7855.0,5517.0,3468.0,1651.0,1066.0,940.0,1003.0,1111.0,2005.0,5679.0,7756.0,47086.0,174.0
170312511002010,8170.0,8225.0,5547.0,3071.0,2219.0,805.0,691.0,505.0,531.0,1043.0,3119.0,6886.0,40812.0,104.0
170318350001008,8332.0,7090.0,4760.0,2634.0,1150.0,529.0,538.0,506.0,1027.0,1497.0,3229.0,7350.0,38642.0,113.0
170316611004010,2818.0,2473.0,2214.0,1416.0,527.0,329.0,243.0,241.0,218.0,281.0,546.0,1436.0,12742.0,63.0
170313301002005,89663.0,71902.0,47153.0,26360.0,18272.0,10710.0,10697.0,10526.0,12217.0,19402.0,41191.0,86162.0,444255.0,1144.0
170310612001014,11646.0,11202.0,9096.0,4915.0,2969.0,1971.0,1044.0,834.0,971.0,1139.0,2550.0,7095.0,55432.0,76.0
170318400001003,6536.0,5524.0,3411.0,1795.0,905.0,584.0,563.0,499.0,495.0,750.0,2053.0,5938.0,29053.0,77.0
170315608002013,3927.0,3043.0,2664.0,1383.0,682.0,411.0,291.0,277.0,272.0,312.0,856.0,2489.0,16607.0,52.0
170310717001007,8743.0,7648.0,5569.0,3730.0,2663.0,1224.0,1020.0,935.0,991.0,1838.0,3648.0,8154.0,46163.0,147.0
170313204001043,57890.0,48906.0,35275.0,21731.0,13097.0,8275.0,8316.0,8290.0,13947.0,17595.0,32625.0,54916.0,320863.0,1470.0
170317302022006,6127.0,5316.0,4110.0,1861.0,1353.0,407.0,392.0,334.0,347.0,753.0,1940.0,5448.0,28388.0,48.0
170315805011011,3215.0,2484.0,2405.0,1220.0,828.0,548.0,382.0,407.0,441.0,379.0,949.0,1838.0,15096.0,67.0
170312909001013,2746.0,2384.0,2270.0,1245.0,621.0,316.0,218.0,225.0,279.0,190.0,744.0,1796.0,13034.0,76.0
170318399002035,2734.0,2413.0,1710.0,886.0,494.0,266.0,270.0,252.0,263.0,345.0,950.0,2882.0,13465.0,62.0
170314604002011,5459.0,4142.0,3697.0,1483.0,1548.0,298.0,679.0,246.0,615.0,638.0,2101.0,4051.0,24957.0,52.0
170311105013001,3664.0,3076.0,1700.0,984.0,517.0,251.0,262.0,205.0,224.0,490.0,1161.0,3177.0,15711.0,43.0
170314401023008,4687.0,4506.0,2815.0,1631.0,932.0,281.0,264.0,217.0,216.0,667.0,1891.0,4617.0,22724.0,37.0
170316308002014,5441.0,4502.0,2996.0,1630.0,960.0,583.0,612.0,534.0,489.0,700.0,1799.0,4486.0,24732.0,135.0
170312515004002,3135.0,3215.0,1916.0,1073.0,860.0,303.0,259.0,255.0,284.0,473.0,1028.0,2340.0,15141.0,71.0
170314304001008,3252.0,3040.0,2279.0,1328.0,793.0,336.0,196.0,194.0,200.0,415.0,1097.0,2713.0,15843.0,60.0
170311704004023,3664.0,2992.0,2220.0,1216.0,863.0,442.0,423.0,380.0,372.0,440.0,1029.0,2704.0,16745.0,42.0
170314108002000,12897.0,18115.0,18460.0,7479.0,4982.0,3404.0,2651.0,2757.0,2640.0,4271.0,8174.0,15084.0,100914.0,214.0
170316609001003,3948.0,3449.0,2446.0,1186.0,683.0,385.0,373.0,392.0,451.0,825.0,1846.0,3620.0,19604.0,108.0
170316611004014,3451.0,3908.0,2892.0,1927.0,1068.0,689.0,481.0,640.0,498.0,590.0,824.0,2014.0,18982.0,81.0
170316915002029,3171.0,2888.0,2026.0,927.0,473.0,69.0,19.0,23.0,10.0,136.0,634.0,2890.0,13266.0,1.0
170312503002001,3122.0,3045.0,1863.0,1054.0,645.0,337.0,327.0,308.0,320.0,628.0,3225.0,3975.0,18849.0,61.0
170314909023022,5164.0,4740.0,3145.0,1699.0,1089.0,484.0,422.0,449.0,391.0,788.0,1834.0,4764.0,24969.0,48.0
170310901004026,4039.0,3685.0,2989.0,1661.0,929.0,534.0,388.0,356.0,336.0,422.0,1090.0,2627.0,19056.0,35.0
170310817001003,1874.0,1534.0,866.0,373.0,156.0,35.0,39.0,35.0,33.0,52.0,162.0,863.0,6022.0,56.0
170310107021001,2368.0,2002.0,1503.0,966.0,650.0,451.0,402.0,377.0,373.0,449.0,730.0,1802.0,12073.0,132.0
170312416001014,11616.0,9640.0,7977.0,4350.0,2111.0,1816.0,1028.0,949.0,775.0,1210.0,2313.0,6906.0,50691.0,187.0
170317306003019,3505.0,2969.0,2255.0,1200.0,778.0,399.0,287.0,248.0,293.0,554.0,1200.0,3012.0,16700.0,53.0
170317107004005,6511.0,5723.0,11825.0,1946.0,1241.0,503.0,415.0,411.0,426.0,1366.0,3365.0,9080.0,42812.0,87.0
170310623001002,3408.0,3233.0,2588.0,1354.0,801.0,540.0,293.0,294.0,322.0,347.0,622.0,1957.0,15759.0,82.0
170312515004009,2621.0,2644.0,1727.0,1001.0,777.0,262.0,205.0,223.0,190.0,408.0,867.0,2084.0,13009.0,35.0
170315608004002,3208.0,2509.0,2109.0,1151.0,533.0,294.0,271.0,240.0,245.0,349.0,702.0,2055.0,13666.0,34.0
170315705001016,2421.0,2135.0,1521.0,965.0,574.0,340.0,338.0,282.0,268.0,307.0,614.0,1497.0,11262.0,43.0
170312508001019,6309.0,6274.0,4031.0,2366.0,1753.0,662.0,520.0,474.0,411.0,870.0,1966.0,4588.0,30224.0,98.0
170311705003029,4434.0,3688.0,2658.0,1361.0,882.0,346.0,298.0,297.0,260.0,369.0,1259.0,3408.0,19260.0,53.0
170316914003009,4880.0,4551.0,3435.0,2019.0,1370.0,637.0,403.0,417.0,401.0,681.0,1591.0,4034.0,24419.0,55.0
170317305004052,3830.0,3817.0,2587.0,1371.0,759.0,379.0,440.0,361.0,392.0,697.0,1615.0,4333.0,20581.0,56.0
170312315004007,5251.0,4801.0,3112.0,1879.0,1048.0,494.0,489.0,425.0,568.0,870.0,2226.0,6395.0,27558.0,121.0
170316904002004,5504.0,4790.0,4694.0,2158.0,1254.0,783.0,506.0,393.0,381.0,484.0,1060.0,3210.0,25217.0,98.0
170310314005002,49336.0,39285.0,31853.0,18924.0,11833.0,4784.0,3875.0,3763.0,3975.0,10212.0,22249.0,40992.0,241081.0,349.0
170314805002041,3527.0,3025.0,2130.0,1170.0,669.0,374.0,378.0,320.0,292.0,562.0,1328.0,3266.0,17041.0,32.0
170316505001007,4260.0,4024.0,2999.0,1599.0,1197.0,551.0,587.0,376.0,638.0,596.0,1450.0,3304.0,21581.0,78.0
170317302021024,776.0,675.0,499.0,255.0,180.0,67.0,102.0,77.0,89.0,123.0,234.0,549.0,3626.0,75.0
170314605003001,709.0,640.0,530.0,279.0,189.0,56.0,52.0,48.0,49.0,146.0,294.0,662.0,3654.0,10.0
170311705004014,6375.0,5380.0,3995.0,2199.0,1506.0,626.0,544.0,590.0,542.0,747.0,1965.0,4807.0,29276.0,40.0
170315501006025,4234.0,3619.0,3028.0,1675.0,952.0,489.0,324.0,281.0,285.0,444.0,958.0,2339.0,18628.0,45.0
170310707001004,4862.0,4203.0,3460.0,1831.0,1202.0,983.0,1019.0,957.0,954.0,917.0,1301.0,3584.0,25273.0,331.0
170312502002001,5103.0,5058.0,3279.0,1873.0,1051.0,510.0,504.0,495.0,510.0,867.0,2110.0,5865.0,27225.0,82.0
170311909001021,5556.0,4506.0,3174.0,1779.0,1156.0,464.0,477.0,420.0,414.0,647.0,1529.0,4252.0,24374.0,68.0
170316913001003,9125.0,8871.0,6491.0,3272.0,2409.0,1494.0,1123.0,1169.0,1113.0,1383.0,3085.0,7196.0,46731.0,83.0
170312415001004,7202.0,6120.0,5434.0,2692.0,1936.0,1300.0,990.0,802.0,902.0,984.0,1533.0,5178.0,35073.0,83.0
170312414001009,10477.0,9409.0,9060.0,4080.0,2717.0,1387.0,813.0,640.0,668.0,950.0,1820.0,6533.0,48554.0,134.0
170314906001043,1746.0,1787.0,1386.0,672.0,449.0,191.0,180.0,144.0,188.0,296.0,843.0,2124.0,10006.0,11.0
170313108002004,7245.0,6411.0,6078.0,3603.0,1841.0,1272.0,754.0,642.0,585.0,731.0,1415.0,3507.0,34084.0,180.0
170317303001000,4177.0,3780.0,4304.0,3034.0,1556.0,983.0,588.0,541.0,578.0,595.0,1467.0,3651.0,25254.0,63.0
170313018012004,3904.0,3449.0,3216.0,1952.0,1004.0,579.0,386.0,388.0,369.0,480.0,758.0,2088.0,18573.0,67.0
170318380002004,2335.0,1935.0,1659.0,1016.0,1109.0,459.0,325.0,267.0,388.0,335.0,544.0,1719.0,12091.0,69.0
170313012003001,5446.0,458.0,8683.0,1538.0,852.0,592.0,447.0,474.0,507.0,1058.0,2824.0,5718.0,28597.0,60.0
170312605001013,6915.0,5937.0,6439.0,3083.0,1870.0,1292.0,669.0,661.0,948.0,1262.0,2409.0,8561.0,40046.0,159.0
170311510021008,4120.0,3643.0,2938.0,1456.0,1110.0,456.0,1186.0,393.0,376.0,609.0,1437.0,4180.0,21904.0,61.0
170312424002001,5429.0,4903.0,4859.0,2551.0,1479.0,931.0,443.0,395.0,407.0,553.0,1173.0,3949.0,27072.0,38.0
170316608002000,10457.0,9036.0,5894.0,3550.0,1932.0,929.0,902.0,750.0,760.0,1658.0,4134.0,9305.0,49307.0,125.0
170310902001008,2856.0,2257.0,1891.0,1047.0,660.0,393.0,203.0,185.0,173.0,255.0,662.0,1619.0,12201.0,25.0
170310203023017,9286.0,6552.0,6777.0,3530.0,2227.0,1033.0,622.0,1721.0,668.0,996.0,2503.0,5423.0,41338.0,94.0
170314910004039,4037.0,3756.0,2476.0,1540.0,914.0,335.0,244.0,310.0,282.0,595.0,1273.0,3454.0,19216.0,45.0
170313109002000,8777.0,8684.0,7458.0,4442.0,2409.0,1531.0,1037.0,1031.0,819.0,991.0,1816.0,4138.0,43133.0,194.0
170314805001019,4094.0,3665.0,3085.0,1771.0,1053.0,505.0,501.0,451.0,474.0,983.0,1841.0,4249.0,22672.0,63.0
170314207004010,5088.0,4409.0,4416.0,2167.0,1296.0,725.0,292.0,225.0,255.0,394.0,964.0,3040.0,23271.0,53.0
170312518002004,1805.0,2013.0,1395.0,879.0,744.0,580.0,552.0,826.0,407.0,683.0,866.0,1579.0,12329.0,2.0
170310308002012,11485.0,9729.0,6981.0,3681.0,2296.0,763.0,788.0,637.0,803.0,1595.0,4215.0,10149.0,53122.0,109.0
170313812002000,3872.0,3539.0,2447.0,947.0,586.0,306.0,236.0,222.0,288.0,475.0,1158.0,3790.0,17866.0,43.0
170311506001006,6274.0,5391.0,4999.0,3272.0,1956.0,1287.0,706.0,586.0,616.0,1060.0,1738.0,4020.0,31905.0,61.0
170317101001019,1647.0,1309.0,1030.0,461.0,295.0,226.0,204.0,172.0,113.0,127.0,266.0,661.0,6511.0,69.0
170316814003010,3665.0,3401.0,2283.0,1403.0,975.0,593.0,553.0,592.0,483.0,745.0,1330.0,3292.0,19315.0,68.0
170311708003002,1306.0,1077.0,810.0,431.0,270.0,135.0,130.0,142.0,122.0,132.0,318.0,1117.0,5990.0,17.0
170311404001001,3784.0,3492.0,2401.0,1287.0,912.0,426.0,279.0,244.0,254.0,420.0,1038.0,2998.0,17535.0,43.0
170311102002011,3486.0,3138.0,4167.0,1201.0,753.0,9.0,5.0,5.0,100.0,944.0,1564.0,2984.0,18356.0,9.0
170311708001010,5712.0,5007.0,3654.0,2125.0,1557.0,1339.0,1331.0,1647.0,1403.0,1374.0,1858.0,4540.0,31547.0,37.0
170316605002011,5290.0,4884.0,3072.0,1630.0,1533.0,813.0,745.0,721.0,684.0,1116.0,2496.0,6423.0,29407.0,72.0
170317005013002,3212.0,2852.0,2726.0,1904.0,835.0,467.0,281.0,311.0,297.0,337.0,812.0,1608.0,15642.0,25.0
170313814001000,5114.0,4412.0,2685.0,907.0,484.0,290.0,218.0,219.0,302.0,418.0,1333.0,5365.0,21747.0,33.0
170312517001029,1329.0,1167.0,896.0,433.0,288.0,88.0,87.0,80.0,89.0,165.0,424.0,1457.0,6503.0,15.0
170312206011009,4162.0,3688.0,2869.0,1919.0,932.0,565.0,235.0,236.0,230.0,280.0,587.0,1987.0,17690.0,34.0
170315502001036,2469.0,2059.0,1957.0,1104.0,566.0,355.0,303.0,269.0,257.0,327.0,646.0,1453.0,11765.0,37.0
170318343004000,1538.0,1393.0,1044.0,871.0,693.0,687.0,741.0,679.0,641.0,725.0,759.0,1309.0,11080.0,29.0
170314804001001,4648.0,198.0,7832.0,1447.0,945.0,536.0,474.0,465.0,510.0,904.0,2190.0,5250.0,25399.0,50.0
170311003006011,6917.0,5634.0,5048.0,2582.0,1657.0,722.0,660.0,675.0,722.0,712.0,1994.0,5229.0,32552.0,79.0
170312519004000,4644.0,4766.0,3822.0,2270.0,1705.0,502.0,519.0,712.0,687.0,999.0,2173.0,4799.0,27598.0,116.0
170311903002013,4911.0,4224.0,3372.0,1598.0,1123.0,554.0,450.0,436.0,395.0,663.0,1700.0,4585.0,24011.0,103.0
170318421006000,3842.0,3309.0,2345.0,1104.0,743.0,279.0,250.0,202.0,220.0,339.0,1048.0,3170.0,16851.0,50.0
170317110003003,3438.0,3605.0,2370.0,1252.0,762.0,360.0,336.0,316.0,292.0,582.0,1652.0,4241.0,19206.0,57.0
170310503001010,2039.0,1919.0,1246.0,637.0,355.0,159.0,160.0,102.0,182.0,426.0,969.0,1936.0,10130.0,7.0
170314804002015,747.0,385.0,1697.0,268.0,129.0,104.0,52.0,44.0,59.0,157.0,455.0,1177.0,5274.0,12.0
170317301002006,6896.0,6203.0,4508.0,2369.0,1471.0,570.0,635.0,542.0,638.0,1229.0,2903.0,7206.0,35170.0,41.0
170318331001018,11261.0,9651.0,8652.0,3067.0,3297.0,908.0,1968.0,1625.0,1886.0,1511.0,3415.0,6646.0,53887.0,257.0
170312819001023,4199.0,4293.0,2258.0,1699.0,1329.0,992.0,760.0,607.0,814.0,572.0,1744.0,4083.0,23350.0,5.0
170317305003019,3430.0,3184.0,2277.0,1246.0,651.0,352.0,293.0,263.0,325.0,596.0,1388.0,3697.0,17702.0,36.0
170311204002012,2488.0,2155.0,1223.0,488.0,170.0,46.0,45.0,42.0,41.0,106.0,539.0,3091.0,10434.0,55.0
170314403005006,4930.0,4696.0,2960.0,1755.0,1000.0,408.0,340.0,309.0,264.0,650.0,1546.0,3619.0,22477.0,45.0
170311202001009,4534.0,4259.0,3034.0,1411.0,866.0,379.0,306.0,301.0,365.0,781.0,2035.0,5103.0,23374.0,37.0
170317201002021,7250.0,6023.0,5918.0,2448.0,1489.0,1035.0,386.0,352.0,376.0,657.0,1619.0,4282.0,31835.0,42.0
170318358001018,6472.0,5585.0,3588.0,1492.0,910.0,478.0,399.0,384.0,519.0,906.0,2025.0,5722.0,28480.0,65.0
170312426001002,842.0,729.0,660.0,301.0,131.0,90.0,44.0,47.0,45.0,54.0,144.0,464.0,3551.0,106.0
170317307001010,4718.0,4062.0,3089.0,1414.0,959.0,302.0,276.0,238.0,244.0,466.0,1427.0,3794.0,20989.0,46.0
170310704003013,6340.0,4892.0,3579.0,1896.0,1229.0,613.0,514.0,516.0,469.0,563.0,1442.0,4392.0,26445.0,92.0
170317402001015,19500.0,15099.0,13835.0,7722.0,4338.0,2539.0,1916.0,1833.0,1707.0,2088.0,4854.0,11875.0,87306.0,201.0
170310312004001,8964.0,7585.0,4751.0,2628.0,1758.0,1248.0,1271.0,1143.0,1186.0,1636.0,3049.0,7958.0,43177.0,152.0
170311705003030,3855.0,3230.0,2358.0,1293.0,852.0,439.0,383.0,383.0,351.0,465.0,1287.0,3002.0,17898.0,54.0
170311301003014,1911.0,1535.0,1282.0,779.0,418.0,177.0,159.0,160.0,133.0,159.0,380.0,1045.0,8138.0,24.0
170310303001022,6485.0,6030.0,4487.0,2143.0,1666.0,611.0,597.0,466.0,504.0,873.0,2327.0,6323.0,32512.0,173.0
170315305033020,2718.0,2717.0,1827.0,1060.0,836.0,356.0,314.0,330.0,292.0,438.0,1026.0,2385.0,14299.0,54.0
170315609004002,3911.0,3178.0,2745.0,1484.0,762.0,469.0,439.0,377.0,412.0,463.0,862.0,2394.0,17496.0,47.0
170311105022014,7213.0,6286.0,3944.0,2384.0,1384.0,835.0,778.0,696.0,699.0,1072.0,2301.0,6010.0,33602.0,125.0
170312312003002,3008.0,3705.0,1990.0,1061.0,641.0,382.0,323.0,379.0,395.0,634.0,1515.0,4252.0,18285.0,181.0
170311801002007,5215.0,4374.0,3234.0,1660.0,1083.0,655.0,591.0,552.0,532.0,717.0,1559.0,4435.0,24607.0,98.0
170312204001005,3939.0,2897.0,3278.0,1593.0,979.0,529.0,332.0,225.0,244.0,329.0,760.0,1721.0,16826.0,17.0
170316708002021,323.0,290.0,149.0,68.0,28.0,4.0,2.0,2.0,7.0,36.0,209.0,571.0,1689.0,30.0
170311508002014,2962.0,2539.0,1940.0,865.0,604.0,274.0,253.0,187.0,194.0,267.0,792.0,2225.0,13102.0,51.0
170311006004029,2741.0,2483.0,1846.0,896.0,483.0,280.0,134.0,128.0,136.0,192.0,487.0,1584.0,11390.0,6.0
170316203003002,3195.0,2811.0,2103.0,1251.0,824.0,432.0,448.0,367.0,352.0,523.0,1045.0,2518.0,15869.0,59.0
170312001001010,4129.0,3463.0,2452.0,1470.0,967.0,482.0,444.0,385.0,375.0,568.0,1287.0,3365.0,19387.0,106.0
170314403001016,3552.0,3214.0,2093.0,1092.0,598.0,234.0,214.0,214.0,234.0,402.0,991.0,2607.0,15445.0,32.0
170317302021030,3633.0,3005.0,2220.0,1044.0,751.0,238.0,218.0,192.0,238.0,453.0,1138.0,3118.0,16248.0,36.0
170317004011038,2449.0,1985.0,2040.0,1257.0,560.0,367.0,206.0,200.0,181.0,292.0,580.0,1326.0,11443.0,34.0
170310308001001,6348.0,5295.0,5401.0,2312.0,1422.0,1354.0,1095.0,956.0,1169.0,1586.0,3126.0,6229.0,36293.0,115.0
170315204004004,4622.0,4026.0,4005.0,1710.0,945.0,601.0,243.0,220.0,211.0,272.0,803.0,2851.0,20509.0,26.0
170317005016019,5068.0,4303.0,4400.0,2009.0,1144.0,779.0,351.0,365.0,379.0,496.0,1264.0,3236.0,23794.0,40.0
170313009002008,4472.0,178.0,6714.0,1258.0,829.0,638.0,515.0,531.0,551.0,755.0,2318.0,4655.0,23414.0,192.0
170314907003028,2354.0,2233.0,1675.0,1032.0,573.0,272.0,276.0,245.0,291.0,559.0,1204.0,2521.0,13235.0,42.0
170312207013003,5917.0,5539.0,4574.0,2854.0,1573.0,839.0,595.0,579.0,550.0,589.0,1082.0,3297.0,27988.0,129.0
170310706002018,6318.0,5143.0,3747.0,1998.0,1377.0,591.0,518.0,492.0,452.0,564.0,1506.0,4402.0,27108.0,69.0
170315801001017,6079.0,5326.0,5462.0,2653.0,1358.0,1021.0,778.0,688.0,767.0,768.0,1305.0,3668.0,29873.0,116.0
170317112002013,2540.0,2275.0,2251.0,1182.0,513.0,418.0,201.0,197.0,201.0,259.0,594.0,1439.0,12070.0,46.0
170316912003001,4313.0,3806.0,3024.0,1518.0,1563.0,590.0,469.0,475.0,440.0,868.0,1069.0,2083.0,20218.0,50.0
170314305002006,4179.0,3022.0,2691.0,1750.0,1189.0,568.0,491.0,324.0,453.0,472.0,1351.0,2658.0,19148.0,137.0
170311911005007,5672.0,5709.0,3601.0,2550.0,1278.0,673.0,614.0,572.0,625.0,903.0,2237.0,6866.0,31300.0,114.0
170318310002020,4527.0,4336.0,2724.0,1212.0,777.0,429.0,438.0,360.0,397.0,604.0,1433.0,4800.0,22037.0,73.0
