census,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,tot,population
170311705001017,3354.0,6426.0,4576.0,4224.0,9995.0,13877.0,15586.0,9370.0,5373.0,4353.0,7751.0,8510.0,93395.0,30.0
170312434002011,594.0,655.0,529.0,807.0,893.0,3587.0,4972.0,3872.0,6648.0,1960.0,1944.0,2897.0,29358.0,13.0
170316115002025,7976.0,9947.0,9252.0,8062.0,10815.0,10888.0,14682.0,18710.0,15877.0,12187.0,11204.0,19107.0,148707.0,124.0
170311001001028,6254.0,8010.0,7618.0,9311.0,6734.0,12044.0,12078.0,4039.0,3296.0,11241.0,12397.0,10415.0,103437.0,36.0
170314803001021,1811.0,2401.0,2580.0,4219.0,4876.0,6682.0,8101.0,6859.0,4205.0,4868.0,5304.0,5362.0,57268.0,20.0
170310106003005,12357.0,14496.0,10960.0,12208.0,18101.0,24434.0,23368.0,22094.0,15857.0,17672.0,22657.0,25892.0,220096.0,102.0
170311102001006,7279.0,7256.0,7115.0,5835.0,7853.0,14024.0,16472.0,10049.0,6248.0,5776.0,11678.0,9850.0,109435.0,53.0
170312003001003,1591.0,2095.0,1703.0,1477.0,1975.0,2376.0,2727.0,2687.0,1692.0,3868.0,2513.0,1536.0,26240.0,33.0
170316713002011,2259.0,1215.0,1767.0,3511.0,3590.0,4455.0,3608.0,3247.0,3714.0,4734.0,3618.0,4360.0,40078.0,24.0
170311404005041,14330.0,14224.0,10420.0,12729.0,14233.0,32030.0,24017.0,17000.0,9487.0,13367.0,18375.0,20376.0,200588.0,98.0
170315206001025,7925.0,5869.0,7187.0,6037.0,14183.0,19547.0,16205.0,13672.0,6587.0,8313.0,9823.0,10183.0,125531.0,56.0
170315803001010,2091.0,3427.0,2385.0,1576.0,1081.0,3878.0,4340.0,3494.0,2342.0,2247.0,4294.0,5183.0,36338.0,37.0
170310206024004,10801.0,9465.0,7283.0,7256.0,12094.0,14865.0,13570.0,10483.0,7819.0,6494.0,15108.0,13589.0,128827.0,41.0
170312309001018,9393.0,16217.0,13678.0,12195.0,16526.0,20364.0,24523.0,25606.0,16308.0,15743.0,22880.0,26304.0,219737.0,139.0
170312922001006,8765.0,7255.0,8552.0,10646.0,11545.0,11350.0,14650.0,14864.0,8144.0,5105.0,13786.0,12250.0,126912.0,58.0
170311002005022,779.0,959.0,906.0,1419.0,2460.0,4986.0,4881.0,3299.0,2052.0,2156.0,2571.0,2525.0,28993.0,19.0
170310207024011,8520.0,7976.0,11658.0,11325.0,15061.0,23305.0,21620.0,19319.0,7727.0,5782.0,17230.0,15629.0,165152.0,69.0
170318342003020,946.0,1007.0,1161.0,1093.0,1241.0,1592.0,2022.0,1598.0,1202.0,1015.0,1100.0,2470.0,16447.0,1.0
170314313023011,10681.0,13781.0,13883.0,14312.0,16392.0,22796.0,22046.0,23703.0,17027.0,17858.0,19695.0,23095.0,215269.0,219.0
170314603024010,1095.0,1957.0,931.0,1286.0,2096.0,3042.0,3330.0,2283.0,2302.0,1557.0,1799.0,2291.0,23969.0,6.0
170311007005006,3869.0,3611.0,2703.0,4127.0,5550.0,8434.0,7385.0,5234.0,3352.0,3724.0,5000.0,4086.0,57075.0,59.0
170318366002018,6966.0,8012.0,5526.0,5797.0,6695.0,9088.0,12573.0,14723.0,8892.0,7709.0,9736.0,14508.0,110225.0,124.0
170317004011026,8264.0,8135.0,11203.0,13052.0,16063.0,20918.0,25042.0,18953.0,10684.0,9624.0,19184.0,18430.0,179552.0,108.0
170312426002005,11377.0,15833.0,16535.0,15392.0,20179.0,23232.0,28681.0,28410.0,21060.0,17992.0,21553.0,26438.0,246682.0,144.0
170312420003000,22497.0,23194.0,21474.0,33566.0,36762.0,46632.0,47312.0,46592.0,34751.0,30424.0,40224.0,115572.0,499000.0,710.0
170314603021013,6369.0,8620.0,6505.0,4824.0,7562.0,5796.0,6669.0,8712.0,7944.0,7619.0,13450.0,12165.0,96235.0,61.0
170310611001018,4720.0,4653.0,4347.0,6870.0,8138.0,14188.0,13104.0,10713.0,8002.0,8222.0,12159.0,15899.0,111015.0,86.0
170317103001023,11627.0,9975.0,10618.0,11460.0,14794.0,19926.0,21068.0,18813.0,12932.0,13977.0,17144.0,21888.0,184222.0,166.0
170315205003030,1589.0,10066.0,7731.0,9083.0,11919.0,13093.0,22809.0,19842.0,11844.0,10612.0,10997.0,14822.0,144407.0,48.0
170316502004005,8673.0,16966.0,17038.0,13185.0,15673.0,22609.0,25605.0,21207.0,15421.0,15194.0,18095.0,23357.0,213023.0,140.0
170314313011011,153.0,207.0,355.0,447.0,554.0,635.0,764.0,751.0,618.0,445.0,566.0,714.0,6209.0,85.0
170312225001006,11528.0,11250.0,12244.0,11172.0,14421.0,21440.0,23585.0,16312.0,12243.0,13875.0,15024.0,18513.0,181607.0,81.0
170310630003006,23142.0,18689.0,14938.0,16843.0,19594.0,35615.0,32817.0,31989.0,20128.0,17631.0,25154.0,33949.0,290489.0,84.0
170312518005002,13928.0,17878.0,15754.0,17390.0,18555.0,20353.0,21760.0,25572.0,25824.0,16407.0,22165.0,30095.0,245681.0,127.0
170316406002007,7469.0,7716.0,7395.0,9225.0,11840.0,19701.0,24053.0,17370.0,11590.0,8431.0,11730.0,15728.0,152248.0,51.0
170318374001012,4144.0,5755.0,7984.0,6263.0,10389.0,10656.0,17789.0,18395.0,13890.0,10160.0,14410.0,17165.0,137000.0,77.0
170312411002013,9874.0,13382.0,20284.0,16966.0,18629.0,28066.0,24680.0,28728.0,23465.0,19255.0,22952.0,27325.0,253606.0,148.0
170310718001000,37617.0,33525.0,37689.0,31056.0,43600.0,56190.0,87110.0,70640.0,46123.0,36159.0,39563.0,48596.0,567868.0,183.0
170316701001007,1390.0,2360.0,1688.0,1422.0,1685.0,2361.0,2247.0,2455.0,1499.0,2928.0,4841.0,7463.0,32339.0,43.0
170311512003019,6314.0,5598.0,6437.0,5504.0,8372.0,18259.0,24802.0,5724.0,5845.0,4541.0,9323.0,11217.0,111936.0,42.0
170315304001033,6326.0,6930.0,6135.0,5707.0,6273.0,7946.0,12113.0,9183.0,7457.0,5476.0,8278.0,10071.0,91895.0,41.0
170313106002017,2171.0,2550.0,2436.0,2082.0,2729.0,3609.0,8251.0,8497.0,6631.0,3442.0,5613.0,13256.0,61267.0,109.0
170312403001028,6793.0,5316.0,3325.0,7860.0,9637.0,22659.0,20088.0,17797.0,11702.0,10193.0,9971.0,12859.0,138200.0,41.0
170316403004002,9873.0,6931.0,5505.0,7417.0,8768.0,16275.0,18371.0,18594.0,6807.0,6805.0,8475.0,10882.0,124703.0,114.0
170310403003009,6127.0,5743.0,4995.0,6089.0,9093.0,15681.0,12391.0,9979.0,6524.0,6753.0,8501.0,9430.0,101306.0,45.0
170316115002018,22455.0,26509.0,16248.0,14285.0,22530.0,30713.0,39499.0,42676.0,25818.0,18408.0,30181.0,35672.0,324994.0,247.0
170314401021014,3969.0,7538.0,7591.0,5286.0,8100.0,11824.0,14439.0,14542.0,9772.0,13551.0,14113.0,11093.0,121818.0,72.0
170312608002014,4691.0,7364.0,10988.0,8355.0,10715.0,13593.0,14286.0,11517.0,9877.0,8269.0,13202.0,16571.0,129428.0,67.0
170315607001023,21412.0,20323.0,15902.0,14133.0,20538.0,33580.0,42068.0,33741.0,16651.0,16812.0,19939.0,31096.0,286195.0,36.0
170316504004021,5377.0,8378.0,7127.0,5405.0,9853.0,15503.0,15546.0,13490.0,8206.0,5912.0,9762.0,10569.0,115128.0,64.0
170313012003002,8367.0,8850.0,11919.0,9830.0,9922.0,13830.0,18229.0,18364.0,12864.0,13225.0,13617.0,21754.0,160771.0,139.0
170316611002015,5272.0,4360.0,4874.0,3841.0,5266.0,8342.0,8687.0,6222.0,3858.0,3066.0,6162.0,6843.0,66793.0,72.0
170316607002005,3428.0,5115.0,4938.0,4718.0,4246.0,6190.0,6343.0,6452.0,4408.0,3620.0,4228.0,4403.0,58089.0,6.0
170317110002005,13712.0,10135.0,9090.0,11397.0,11973.0,25162.0,25912.0,15182.0,10582.0,12345.0,14443.0,14313.0,174246.0,63.0
170314912003008,6862.0,7408.0,6221.0,5134.0,8171.0,12280.0,12799.0,10249.0,9189.0,8351.0,17059.0,14148.0,117871.0,49.0
170314406001015,5086.0,3606.0,4691.0,3669.0,6968.0,9725.0,9000.0,6868.0,5754.0,5034.0,7530.0,8387.0,76318.0,24.0
170313801001028,14817.0,14824.0,13630.0,13171.0,11216.0,19410.0,21080.0,21520.0,16017.0,11647.0,12080.0,27311.0,196723.0,132.0
170315001004017,30387.0,32157.0,30991.0,30028.0,38761.0,57745.0,48998.0,37313.0,30543.0,34672.0,50484.0,45741.0,467820.0,199.0
170310505002016,12496.0,11270.0,7922.0,6333.0,17893.0,23478.0,26446.0,15129.0,9330.0,8574.0,12796.0,14849.0,166516.0,59.0
170310620001003,28249.0,26778.0,22783.0,24629.0,31762.0,56956.0,57475.0,45985.0,30686.0,36663.0,35804.0,43934.0,441704.0,219.0
170312505007021,13835.0,11816.0,15545.0,13981.0,15800.0,23270.0,28283.0,18624.0,13435.0,15048.0,15955.0,21503.0,207095.0,51.0
170312215002015,3738.0,2818.0,3234.0,3412.0,3194.0,4624.0,5359.0,5721.0,2853.0,3217.0,6984.0,6424.0,51578.0,40.0
170312515004017,4108.0,5600.0,6254.0,5427.0,7197.0,8130.0,9260.0,11836.0,12761.0,8363.0,8148.0,12788.0,99872.0,25.0
170315206001046,7713.0,7652.0,6828.0,5304.0,12597.0,17392.0,20028.0,10592.0,7205.0,10593.0,12057.0,12655.0,130616.0,84.0
170310502002017,8383.0,8433.0,7249.0,6781.0,12776.0,18327.0,21599.0,9783.0,9290.0,10081.0,12498.0,13844.0,139044.0,57.0
170315610003019,13280.0,10411.0,7852.0,9129.0,9237.0,24037.0,29050.0,12716.0,12401.0,9200.0,10395.0,13160.0,160868.0,68.0
170316701001005,6332.0,7549.0,5680.0,5989.0,6283.0,8928.0,10102.0,9089.0,5630.0,6349.0,7103.0,8517.0,87551.0,51.0
170317004011027,3301.0,5867.0,4888.0,3487.0,5241.0,7573.0,11691.0,9379.0,4687.0,4400.0,8987.0,8956.0,78457.0,28.0
170310105031003,4986.0,8952.0,8038.0,7502.0,7449.0,10093.0,11110.0,9928.0,20535.0,14450.0,11362.0,12262.0,126667.0,41.0
170315001003004,11307.0,12454.0,10465.0,12122.0,13637.0,21060.0,21309.0,12351.0,11501.0,11201.0,15832.0,17293.0,170532.0,69.0
170312421001005,11740.0,11741.0,10279.0,9127.0,10161.0,29180.0,28208.0,30226.0,17024.0,14796.0,15832.0,21343.0,209657.0,116.0
170311708003017,8963.0,10135.0,15390.0,12644.0,16311.0,24593.0,25118.0,27093.0,18221.0,13541.0,18639.0,19003.0,209651.0,78.0
170312215001018,16235.0,14794.0,15728.0,16267.0,21884.0,26572.0,30107.0,31199.0,23016.0,19056.0,23409.0,25952.0,264219.0,41.0
170315607002022,6335.0,4784.0,3805.0,5773.0,8207.0,11809.0,15500.0,13987.0,8905.0,6647.0,6888.0,11996.0,104636.0,54.0
170318313001008,2747.0,4568.0,5961.0,3181.0,5496.0,6797.0,6473.0,5765.0,5088.0,5638.0,3075.0,5994.0,60783.0,41.0
170314305001000,29052.0,28315.0,25439.0,30166.0,42663.0,53139.0,56013.0,61650.0,46042.0,56680.0,42808.0,49397.0,521364.0,178.0
170311104001026,2167.0,1799.0,2558.0,1963.0,3282.0,5437.0,5568.0,1488.0,1557.0,1551.0,3858.0,3452.0,34680.0,55.0
170311002003014,8777.0,8411.0,6469.0,8350.0,16074.0,21943.0,25433.0,9375.0,7611.0,6608.0,17470.0,15282.0,151803.0,49.0
170314303001011,5315.0,6394.0,6586.0,6348.0,6555.0,9618.0,13393.0,14103.0,11180.0,9836.0,14378.0,21461.0,125167.0,105.0
170311505013024,7296.0,6084.0,5526.0,4917.0,10448.0,14644.0,12371.0,9342.0,5347.0,6102.0,9050.0,9599.0,100726.0,39.0
170313903002018,6849.0,10921.0,17120.0,18277.0,12418.0,16034.0,21511.0,25127.0,18414.0,12013.0,21661.0,118621.0,298966.0,75.0
170313802002003,6385.0,5527.0,2235.0,2643.0,2174.0,2763.0,2829.0,2760.0,1731.0,1955.0,3156.0,4528.0,38686.0,9.0
170311005003000,107763.0,105763.0,90663.0,106942.0,131935.0,159764.0,149971.0,130140.0,103609.0,97481.0,143143.0,134543.0,1461717.0,192.0
170316114003007,3591.0,4559.0,4788.0,3275.0,4808.0,5852.0,6944.0,11401.0,5915.0,5603.0,7257.0,10265.0,74258.0,109.0
170310902001027,10663.0,7166.0,6460.0,11690.0,12872.0,21345.0,17185.0,12545.0,6758.0,6093.0,10307.0,18507.0,141591.0,38.0
170315610003007,7477.0,6881.0,5571.0,6272.0,7397.0,12678.0,20029.0,13914.0,7304.0,5918.0,7437.0,11676.0,112554.0,39.0
170311902003011,11934.0,8429.0,8889.0,9933.0,11174.0,15546.0,21751.0,13448.0,7853.0,11157.0,17137.0,21833.0,159084.0,112.0
170310205004010,10933.0,16436.0,11745.0,14100.0,16298.0,23282.0,21777.0,20153.0,14216.0,17675.0,23558.0,20061.0,210234.0,78.0
170316715003030,1479.0,1191.0,3027.0,2525.0,2539.0,3102.0,2734.0,1907.0,1730.0,3574.0,2732.0,3356.0,29896.0,43.0
170310715003024,28242.0,27810.0,18648.0,13115.0,13737.0,15405.0,16691.0,14822.0,12654.0,16918.0,26511.0,40355.0,244908.0,47.0
170316118001008,6635.0,3037.0,2196.0,4715.0,3329.0,5452.0,7005.0,6424.0,4659.0,4595.0,6699.0,7926.0,62672.0,66.0
170318306003012,8360.0,5884.0,4713.0,4374.0,4849.0,6775.0,5479.0,4616.0,3694.0,5403.0,10997.0,10949.0,76093.0,51.0
170315206001042,4541.0,5122.0,4346.0,3959.0,9013.0,13359.0,12364.0,9417.0,5435.0,5944.0,6847.0,7530.0,87877.0,48.0
170318342004019,8249.0,6867.0,6542.0,6094.0,6971.0,8245.0,8458.0,6127.0,4305.0,7415.0,7783.0,10068.0,87124.0,37.0
170315805022002,9068.0,10277.0,15463.0,14087.0,13245.0,18404.0,21953.0,20725.0,10981.0,14599.0,17451.0,23228.0,189481.0,131.0
170315102001007,8543.0,8118.0,11278.0,8691.0,14999.0,23978.0,24812.0,11718.0,9588.0,7509.0,16532.0,12683.0,158449.0,50.0
170311105013005,5756.0,6151.0,5114.0,4470.0,6424.0,14578.0,11923.0,8758.0,2524.0,5062.0,7525.0,6435.0,84720.0,29.0
170312304002013,11504.0,11134.0,8382.0,7959.0,8379.0,12385.0,14496.0,15739.0,7191.0,7767.0,11999.0,15674.0,132609.0,57.0
170318333001035,17856.0,18631.0,17491.0,18153.0,28229.0,24269.0,34799.0,28493.0,27411.0,21031.0,21894.0,24899.0,283156.0,27.0
170317402003015,37410.0,41314.0,32919.0,46740.0,65300.0,105864.0,95573.0,63811.0,47584.0,45833.0,74040.0,64847.0,721235.0,220.0
170314402012006,5409.0,7380.0,7265.0,7328.0,13111.0,17263.0,17946.0,16198.0,10624.0,17439.0,18154.0,19547.0,157664.0,118.0
170310105011002,1918.0,1853.0,2062.0,1908.0,2743.0,5132.0,5400.0,5015.0,3868.0,4157.0,5092.0,6739.0,45887.0,172.0
170318415001014,2339.0,1865.0,1694.0,1971.0,3765.0,3878.0,5143.0,4270.0,10459.0,6847.0,7261.0,5422.0,54914.0,78.0
170318432001011,7768.0,6066.0,4681.0,5049.0,5846.0,6189.0,10676.0,12891.0,8971.0,6442.0,9916.0,11471.0,95966.0,98.0
170315801001010,6019.0,5781.0,6499.0,7219.0,8034.0,9692.0,10433.0,10117.0,7383.0,7604.0,7028.0,6362.0,92171.0,13.0
170312101001019,3227.0,2711.0,2317.0,2254.0,2540.0,4442.0,4910.0,5405.0,2882.0,3590.0,4074.0,4794.0,43146.0,22.0
170315305012030,1301.0,5919.0,8562.0,5822.0,4967.0,7679.0,7223.0,7342.0,4303.0,4130.0,4904.0,7097.0,69249.0,38.0
170316903002017,827.0,696.0,585.0,515.0,619.0,760.0,3170.0,1667.0,6219.0,4666.0,11000.0,4270.0,34994.0,21.0
170310627002004,7318.0,17103.0,15692.0,14910.0,18903.0,36413.0,38763.0,29764.0,24966.0,17725.0,21776.0,24599.0,267932.0,58.0
170314102001002,16634.0,25095.0,29463.0,19610.0,19969.0,24741.0,36656.0,35595.0,31270.0,22889.0,39035.0,39070.0,340027.0,122.0
170317109002026,7113.0,6284.0,6038.0,5180.0,9246.0,12124.0,13435.0,13182.0,8111.0,7917.0,10128.0,13744.0,112502.0,48.0
170316502003012,5566.0,4358.0,6136.0,5687.0,7602.0,11874.0,12203.0,9295.0,7230.0,10789.0,12932.0,11066.0,104738.0,50.0
170310204003007,3047.0,3147.0,4539.0,4227.0,5125.0,7159.0,6985.0,5904.0,3720.0,5732.0,6959.0,5204.0,61748.0,170.0
170318315001032,6785.0,8850.0,7304.0,6035.0,7867.0,14608.0,23275.0,10551.0,6627.0,9091.0,9857.0,10948.0,121798.0,57.0
170310602001010,32540.0,24112.0,23567.0,20523.0,34672.0,48231.0,53290.0,41956.0,24034.0,31499.0,40141.0,53634.0,428199.0,151.0
170316810004021,2093.0,1615.0,2147.0,1959.0,1721.0,2437.0,3106.0,2809.0,1728.0,1589.0,2394.0,5116.0,28714.0,46.0
170312505001019,9064.0,11798.0,9915.0,10120.0,11004.0,18936.0,21030.0,13829.0,9369.0,9724.0,13182.0,15240.0,153211.0,58.0
170317004023005,1548.0,4492.0,7065.0,8095.0,7554.0,7420.0,9053.0,19263.0,20294.0,7089.0,7020.0,15387.0,114280.0,41.0
170315806002008,18931.0,18298.0,21122.0,18199.0,20665.0,26392.0,38466.0,37235.0,25463.0,21553.0,25741.0,32791.0,304856.0,233.0
170318318005014,3999.0,6310.0,8929.0,7041.0,6630.0,12588.0,14869.0,13164.0,8839.0,13637.0,11426.0,10638.0,118070.0,46.0
170317201003015,16343.0,18153.0,15337.0,22636.0,25944.0,37465.0,33599.0,25403.0,20088.0,17877.0,26985.0,24697.0,284527.0,35.0
170316814004004,5984.0,10214.0,7131.0,6742.0,6499.0,12970.0,15084.0,12307.0,8905.0,13493.0,17048.0,17587.0,133964.0,67.0
170314301012006,15539.0,21851.0,17049.0,15937.0,19443.0,22933.0,27891.0,27502.0,22152.0,22319.0,29216.0,33575.0,275407.0,133.0
170316706002003,10509.0,9176.0,7660.0,7316.0,8074.0,8922.0,11394.0,11466.0,5842.0,6755.0,9833.0,12446.0,109393.0,83.0
170317002003014,11236.0,10217.0,14669.0,10912.0,17000.0,28745.0,28483.0,23089.0,18853.0,12468.0,16347.0,25550.0,217569.0,83.0
170315205002009,9974.0,7131.0,5935.0,5287.0,13304.0,18357.0,19171.0,10043.0,7264.0,6995.0,12273.0,10189.0,125923.0,43.0
170311913011023,10466.0,9930.0,8026.0,6275.0,8648.0,9256.0,15973.0,13707.0,10509.0,5079.0,11312.0,17981.0,127162.0,98.0
170310623001002,9370.0,12013.0,7993.0,7731.0,9853.0,26886.0,25124.0,12938.0,11263.0,10645.0,11342.0,14398.0,159556.0,82.0
170310103001007,18669.0,22001.0,19481.0,23673.0,20971.0,20392.0,34259.0,30710.0,27445.0,28030.0,28158.0,39632.0,313421.0,143.0
170316404002025,11377.0,17208.0,9002.0,8621.0,14420.0,24471.0,27269.0,26325.0,12256.0,10666.0,13200.0,14869.0,189684.0,61.0
170317004022019,4300.0,7046.0,6550.0,8699.0,10306.0,14590.0,15111.0,13339.0,11503.0,7665.0,10637.0,11848.0,121594.0,48.0
170315806003008,7546.0,8818.0,5187.0,3865.0,8735.0,9971.0,14094.0,13244.0,9399.0,6111.0,4712.0,5526.0,97208.0,85.0
170315203002011,6755.0,6990.0,8406.0,8753.0,10571.0,17052.0,14791.0,14146.0,12089.0,8158.0,8251.0,7217.0,123179.0,36.0
170315608004004,8831.0,8181.0,5035.0,9495.0,12895.0,20353.0,25749.0,27493.0,14220.0,9421.0,10114.0,13086.0,164873.0,49.0
170317004011005,6362.0,5343.0,6481.0,5660.0,10474.0,13151.0,14700.0,10356.0,7559.0,6777.0,11220.0,11161.0,109244.0,55.0
170314403001017,8492.0,7393.0,8056.0,6855.0,17237.0,21733.0,21534.0,16859.0,12497.0,10085.0,14533.0,14680.0,159954.0,21.0
170310202003001,4746.0,4998.0,7145.0,7306.0,11059.0,17273.0,17933.0,8149.0,5391.0,5528.0,7685.0,7920.0,105133.0,61.0
170316604002004,5234.0,6897.0,8297.0,5914.0,7103.0,8668.0,13024.0,17100.0,11757.0,6453.0,8273.0,9452.0,108172.0,73.0
170311901001007,3484.0,7216.0,8832.0,6346.0,5662.0,11556.0,15356.0,8249.0,6221.0,6207.0,9945.0,12379.0,101453.0,112.0
170311101004007,8673.0,11854.0,9865.0,10356.0,16407.0,25359.0,23792.0,18544.0,12424.0,10829.0,15187.0,15571.0,178861.0,105.0
170313109001014,20299.0,18368.0,19512.0,20701.0,21718.0,17558.0,23571.0,25290.0,21979.0,19228.0,24135.0,25835.0,258194.0,134.0
170310629001000,57372.0,50393.0,39618.0,43451.0,57734.0,74071.0,82330.0,69100.0,52590.0,45657.0,66122.0,83949.0,722387.0,235.0
170310208022001,22566.0,21978.0,20331.0,20086.0,26220.0,41624.0,34800.0,27732.0,21068.0,21611.0,33986.0,32891.0,324893.0,143.0
170311201001018,2026.0,8816.0,8308.0,8343.0,10521.0,10791.0,16170.0,13137.0,10239.0,8777.0,7620.0,16282.0,121030.0,37.0
170312101002011,10932.0,11627.0,16516.0,10887.0,12370.0,23092.0,20807.0,14369.0,12031.0,17947.0,16787.0,18690.0,186055.0,117.0
170312519001008,4355.0,4223.0,3834.0,3680.0,4161.0,6342.0,9608.0,8595.0,5769.0,3786.0,3867.0,11229.0,69449.0,31.0
170312215001027,2155.0,1672.0,1649.0,1167.0,3924.0,5277.0,6437.0,5742.0,4371.0,5019.0,5559.0,6075.0,49047.0,17.0
170318398002002,8790.0,9484.0,11029.0,10111.0,9139.0,13513.0,18918.0,18913.0,14346.0,13282.0,11973.0,30903.0,170401.0,102.0
170312107002009,8403.0,7340.0,10036.0,9905.0,10186.0,12357.0,17716.0,15459.0,11399.0,12227.0,21163.0,25604.0,161795.0,105.0
170316603022008,8182.0,11236.0,10853.0,8690.0,12503.0,16956.0,19600.0,16951.0,10230.0,11545.0,13316.0,14846.0,154908.0,199.0
170312403001008,34293.0,34378.0,32937.0,32114.0,40438.0,56595.0,65564.0,56709.0,53437.0,38074.0,37355.0,45652.0,527546.0,65.0
170316503013008,7231.0,6375.0,6738.0,5678.0,9280.0,12761.0,15872.0,12245.0,7515.0,7265.0,10937.0,12181.0,114078.0,53.0
170315401023002,17486.0,24346.0,20380.0,18656.0,22669.0,24122.0,31992.0,28948.0,22103.0,16094.0,30413.0,33808.0,291017.0,106.0
170315806002001,3482.0,2961.0,7528.0,8306.0,6230.0,7557.0,9754.0,9621.0,15854.0,9100.0,8672.0,8863.0,97928.0,75.0
170317005014016,14598.0,11184.0,12870.0,10245.0,15674.0,21187.0,22380.0,16783.0,9604.0,8438.0,16771.0,18055.0,177789.0,61.0
170318423002043,726.0,1184.0,1142.0,883.0,862.0,1348.0,1456.0,1353.0,1900.0,1151.0,1568.0,2123.0,15696.0,17.0
170312429001004,0.0,2535.0,2358.0,1594.0,1374.0,1445.0,1637.0,1945.0,6452.0,9884.0,3681.0,3979.0,36884.0,1.0
170311908002006,8451.0,11687.0,11323.0,9743.0,12811.0,15615.0,24748.0,25339.0,12836.0,6741.0,17369.0,17870.0,174533.0,121.0
170315703002001,41247.0,28904.0,25381.0,35961.0,34257.0,38550.0,53078.0,44583.0,31464.0,28372.0,34710.0,40846.0,437353.0,136.0
170314305002001,10839.0,10506.0,14450.0,12796.0,17013.0,23906.0,23927.0,24457.0,18725.0,19334.0,19709.0,25110.0,220772.0,143.0
170311003001025,10109.0,9337.0,7901.0,7647.0,11091.0,16482.0,16487.0,10619.0,7766.0,7650.0,15769.0,12041.0,132899.0,36.0
170314605001010,1501.0,3222.0,2838.0,2843.0,3148.0,4622.0,13764.0,10036.0,8205.0,5713.0,7497.0,10060.0,73449.0,39.0
170317206002017,9268.0,10652.0,7447.0,9094.0,13461.0,23761.0,18722.0,12363.0,8751.0,8544.0,17195.0,14563.0,153821.0,42.0
170318368002002,11099.0,17519.0,17790.0,14403.0,14471.0,16036.0,16815.0,18623.0,20635.0,16427.0,21467.0,23554.0,208839.0,115.0
170311708003019,6870.0,6564.0,8250.0,7800.0,11678.0,14961.0,13567.0,13104.0,11910.0,11982.0,13740.0,13827.0,134253.0,54.0
170315302001003,66.0,2040.0,2366.0,5509.0,4619.0,4140.0,4584.0,8051.0,9538.0,11979.0,12885.0,17074.0,82851.0,43.0
170316505003029,6747.0,5258.0,3997.0,6936.0,9335.0,17931.0,17417.0,16013.0,7754.0,8005.0,7691.0,10030.0,117114.0,69.0
170311911005007,3710.0,7739.0,6606.0,12042.0,11492.0,10766.0,11892.0,15801.0,11983.0,8424.0,14853.0,21946.0,137254.0,114.0
170316610001012,4953.0,6206.0,5650.0,6749.0,6483.0,7887.0,9857.0,10505.0,7720.0,6790.0,13690.0,15829.0,102319.0,68.0
170318347002006,2396.0,2006.0,2804.0,3181.0,2569.0,3826.0,4962.0,5047.0,2076.0,3455.0,3618.0,3559.0,39499.0,43.0
170313301002011,81378.0,80707.0,74775.0,70195.0,118010.0,182097.0,207668.0,247326.0,146845.0,106544.0,135402.0,161594.0,1612541.0,184.0
170310601001005,5965.0,8429.0,10695.0,8691.0,11668.0,16201.0,25543.0,22033.0,15671.0,15407.0,18754.0,20537.0,179594.0,66.0
170317112001001,7003.0,8898.0,8869.0,8656.0,14049.0,15271.0,16389.0,13924.0,11378.0,14911.0,21678.0,18127.0,159153.0,96.0
170315607001015,6871.0,7057.0,6601.0,6258.0,11385.0,17114.0,20392.0,18121.0,9046.0,9874.0,10501.0,17179.0,140399.0,51.0
170317305003033,597.0,462.0,519.0,443.0,474.0,683.0,2385.0,1222.0,996.0,2211.0,2628.0,4681.0,17301.0,16.0
170316406003014,4468.0,3538.0,3970.0,3251.0,3874.0,5790.0,12969.0,5560.0,3417.0,3464.0,5285.0,5764.0,61350.0,27.0
170312422002017,9089.0,9740.0,9444.0,11579.0,13975.0,16941.0,25243.0,23239.0,15141.0,12115.0,18449.0,19010.0,183965.0,77.0
170310402021005,15857.0,12660.0,12689.0,10424.0,20403.0,32569.0,29892.0,19420.0,13436.0,17410.0,23327.0,21545.0,229632.0,48.0
170311001003007,11763.0,9209.0,8326.0,7768.0,17339.0,24871.0,22065.0,16609.0,9437.0,8444.0,17818.0,15484.0,169133.0,47.0
170310318001015,69942.0,69629.0,63718.0,67720.0,109718.0,130841.0,142537.0,106771.0,75772.0,73417.0,94179.0,108706.0,1112950.0,366.0
170310703002010,13666.0,12694.0,12593.0,11673.0,14954.0,17717.0,32697.0,21062.0,15914.0,12813.0,18922.0,25072.0,209777.0,65.0
170311002001004,13539.0,12625.0,11772.0,13115.0,18499.0,28017.0,26350.0,19190.0,11903.0,11156.0,22614.0,23612.0,212392.0,79.0
170317506002004,8753.0,7781.0,8735.0,7871.0,15680.0,20910.0,15517.0,12945.0,8089.0,6583.0,12622.0,12668.0,138154.0,42.0
170312106022012,9721.0,10170.0,11051.0,12828.0,11237.0,17978.0,18670.0,12554.0,9833.0,11584.0,14491.0,14636.0,154753.0,98.0
170318311003006,9548.0,8559.0,12541.0,11213.0,13180.0,18415.0,21729.0,21713.0,11272.0,11605.0,16874.0,15423.0,172072.0,91.0
170317304001013,7632.0,8778.0,6150.0,6495.0,9515.0,16414.0,13380.0,10633.0,6072.0,7402.0,9906.0,7910.0,110287.0,51.0
